Sentence #,Word,POS,Tag
Sentence: 149,sarana,,O
Sentence: 149,transportasi,,O
Sentence: 149,",",,O
Sentence: 149,aksesbilitas,,O
Sentence: 149,transportasi,,O
Sentence: 149,",",,O
Sentence: 149,[,,O
Sentence: 149,16,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,17,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,18,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,19,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,20,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,21,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,22,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,23,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,24,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,25,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,26,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,27,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,28,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,29,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,30,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,31,,O
Sentence: 149,],,O
Sentence: 149,B.,,O
Sentence: 149,Saran,,O
Sentence: 149,Berdasarkan,,O
Sentence: 149,hasil,,O
Sentence: 149,dan,,O
Sentence: 149,kesimpulan,,O
Sentence: 149,yang,,O
Sentence: 149,telah,,O
Sentence: 149,dijelaskan,,O
Sentence: 149,",",,O
Sentence: 149,berikut,,O
Sentence: 149,beberapa,,O
Sentence: 149,saran,,O
Sentence: 149,untuk,,O
Sentence: 149,penelitian,,O
Sentence: 149,selanjutnya,,O
Sentence: 149,:,,O
Sentence: 149,1.,,O
Sentence: 149,Mengevaluasi,,O
Sentence: 149,kembali,,O
Sentence: 149,hasil,,O
Sentence: 149,clustering,,O
Sentence: 149,FGAFCM,,O
Sentence: 149,dengan,,O
Sentence: 149,menggunakan,,O
Sentence: 149,beberapa,,O
Sentence: 149,indeks,,O
Sentence: 149,validitas,,O
Sentence: 149,lainnya,,O
Sentence: 149,serta,,O
Sentence: 149,membandingkan,,O
Sentence: 149,algoritma,,O
Sentence: 149,FGAFCM,,O
Sentence: 149,dengan,,O
Sentence: 149,algoritma,,O
Sentence: 149,lainnya,,O
Sentence: 149,agar,,O
Sentence: 149,mendapatkan,,O
Sentence: 149,hasil,,O
Sentence: 149,evaluasi,,O
Sentence: 149,yang,,O
Sentence: 149,lebih,,O
Sentence: 149,akurat,,O
Sentence: 149,sehingga,,O
Sentence: 149,algoritma,,O
Sentence: 149,FGAFCM,,O
Sentence: 149,dapat,,O
Sentence: 149,menjadi,,O
Sentence: 149,lebih,,O
Sentence: 149,baik,,O
Sentence: 149,dan,,O
Sentence: 149,dapat,,O
Sentence: 149,diaplikasikan,,O
Sentence: 149,ke,,O
Sentence: 149,dalam,,O
Sentence: 149,persoalan,,O
Sentence: 149,analisis,,O
Sentence: 149,klaster,,O
Sentence: 149,selanjutnya,,O
Sentence: 149,;,,O
Sentence: 149,2.,,O
Sentence: 149,Melakukan,,O
Sentence: 149,tuning,,O
Sentence: 149,parameter,,O
Sentence: 149,pada,,O
Sentence: 149,FGAFCM,,O
Sentence: 149,agar,,O
Sentence: 149,dapat,,O
Sentence: 149,menghasilkan,,O
Sentence: 149,hasil,,O
Sentence: 149,clustering,,O
Sentence: 149,yang,,O
Sentence: 149,lebih,,O
Sentence: 149,optimal,,O
Sentence: 149,;,,O
Sentence: 149,3.,,O
Sentence: 149,Oleh,,O
Sentence: 149,karena,,O
Sentence: 149,kebaikan,,O
Sentence: 149,performa,,O
Sentence: 149,FGAFCM,,O
Sentence: 149,sensitif,,O
Sentence: 149,dengan,,O
Sentence: 149,penentuan,,O
Sentence: 149,nilai,,O
Sentence: 149,fuzzifier,,O
Sentence: 149,",",,O
Sentence: 149,penelitian,,O
Sentence: 149,selanjutnya,,O
Sentence: 149,dapat,,O
Sentence: 149,mengembangkan,,O
Sentence: 149,suatu,,O
Sentence: 149,algoritma,,O
Sentence: 149,yang,,O
Sentence: 149,dapat,,O
Sentence: 149,memilih,,O
Sentence: 149,nilai,,O
Sentence: 149,fuzzifier,,O
Sentence: 149,optimal,,O
Sentence: 149,untuk,,O
Sentence: 149,FGAFCM,,O
Sentence: 149,;,,O
Sentence: 149,4.,,O
Sentence: 149,Menerapkan,,O
Sentence: 149,beberapa,,O
Sentence: 149,operator,,O
Sentence: 149,GA,,O
Sentence: 149,lainnya,,O
Sentence: 149,yang,,O
Sentence: 149,lebih,,O
Sentence: 149,mampu,,O
Sentence: 149,mengoptimalkan,,O
Sentence: 149,algoritma,,O
Sentence: 149,FGAFCM.,,O
Sentence: 149,[,,O
Sentence: 149,1,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,2,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,3,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,4,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,5,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,6,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,7,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,8,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,9,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,10,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,11,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,12,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,13,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,14,,O
Sentence: 149,],,O
Sentence: 149,[,,O
Sentence: 149,15,,O
Sentence: 149,],,O
Sentence: 150,Pembangunan,,O
Sentence: 150,Sistem,,O
Sentence: 150,Informasi,,O
Sentence: 150,Penentuan,,O
Sentence: 150,Dosen,,O
Sentence: 150,Pembimbing,,O
Sentence: 150,Skripsi,,O
Sentence: 150,Program,,O
Sentence: 150,Studi,,O
Sentence: 150,Komputasi,,O
Sentence: 150,Statistik,,O
Sentence: 150,Politeknik,,O
Sentence: 150,Statistika,,O
Sentence: 150,STIS,,O
Sentence: 150,Dedy,,O
Sentence: 150,Saputra,,O
Sentence: 150,Siregar,,O
Sentence: 150,(,,O
Sentence: 150,221810234,,O
Sentence: 150,",",,O
Sentence: 150,4SI1,,O
Sentence: 150,),,O
Sentence: 150,Dosen,,O
Sentence: 150,Pembimbing,,O
Sentence: 150,:,,O
Sentence: 150,Dr.,,O
Sentence: 150,Rindang,,O
Sentence: 150,Bangun,,O
Sentence: 150,Prasetyo,,O
Sentence: 150,",",,O
Sentence: 150,S.S.T.,,O
Sentence: 150,",",,O
Sentence: 150,M.Si.,,O
Sentence: 150,Ringkasan—,,O
Sentence: 150,Skripsi,,O
Sentence: 150,merupakan,,O
Sentence: 150,mata,,O
Sentence: 150,kuliah,,O
Sentence: 150,wajib,,O
Sentence: 150,dari,,O
Sentence: 150,kurikulum,,O
Sentence: 150,pendidikan,,O
Sentence: 150,di,,O
Sentence: 150,Polstat-STIS.,,O
Sentence: 150,Bahkan,,O
Sentence: 150,",",,O
Sentence: 150,skripsi,,O
Sentence: 150,ini,,O
Sentence: 150,menjadi,,O
Sentence: 150,salah,,O
Sentence: 150,satu,,O
Sentence: 150,persyaratan,,O
Sentence: 150,penting,,O
Sentence: 150,bagi,,O
Sentence: 150,mahasiswa,,O
Sentence: 150,untuk,,O
Sentence: 150,dapat,,O
Sentence: 150,dinyatakan,,O
Sentence: 150,lulus,,O
Sentence: 150,dan,,O
Sentence: 150,memperoleh,,O
Sentence: 150,gelar,,O
Sentence: 150,sarjana,,O
Sentence: 150,sains,,O
Sentence: 150,terapan,,O
Sentence: 150,(,,O
Sentence: 150,D-III,,O
Sentence: 150,",",,O
Sentence: 150,D-IV,,O
Sentence: 150,),,O
Sentence: 150,.,,O
Sentence: 150,Dalam,,O
Sentence: 150,alur,,O
Sentence: 150,pengerjaannya,,O
Sentence: 150,terdapat,,O
Sentence: 150,tahapan,,O
Sentence: 150,pemilihan,,O
Sentence: 150,dosen,,O
Sentence: 150,pembimbing,,O
Sentence: 150,skripsi,,O
Sentence: 150,oleh,,O
Sentence: 150,mahasiswa.,,O
Sentence: 150,Saat,,O
Sentence: 150,ini,,O
Sentence: 150,",",,O
Sentence: 150,belum,,O
Sentence: 150,ada,,O
Sentence: 150,satupun,,O
Sentence: 150,sistem,,O
Sentence: 150,informasi,,O
Sentence: 150,yang,,O
Sentence: 150,khusus,,O
Sentence: 150,digunakan,,O
Sentence: 150,untuk,,O
Sentence: 150,kegiatan,,O
Sentence: 150,tersebut.,,O
Sentence: 150,Seluruh,,O
Sentence: 150,pekerjaan,,O
Sentence: 150,masih,,O
Sentence: 150,dilakukan,,O
Sentence: 150,secara,,O
Sentence: 150,manual,,O
Sentence: 150,dengan,,O
Sentence: 150,menggunakan,,O
Sentence: 150,bantuan,,O
Sentence: 150,Google,,O
Sentence: 150,Sheets.,,O
Sentence: 150,Proses,,O
Sentence: 150,pengerjaan,,O
Sentence: 150,yang,,O
Sentence: 150,secara,,O
Sentence: 150,manual,,O
Sentence: 150,dinilai,,O
Sentence: 150,tidak,,O
Sentence: 150,efektif,,O
Sentence: 150,",",,O
Sentence: 150,efisien,,O
Sentence: 150,dan,,O
Sentence: 150,rentan,,O
Sentence: 150,terhadap,,O
Sentence: 150,human,,O
Sentence: 150,error,,O
Sentence: 150,",",,O
Sentence: 150,terutama,,O
Sentence: 150,dalam,,O
Sentence: 150,perekapan,,O
Sentence: 150,",",,O
Sentence: 150,matching,,O
Sentence: 150,",",,O
Sentence: 150,dan,,O
Sentence: 150,updating,,O
Sentence: 150,data.,,O
Sentence: 150,Solusi,,O
Sentence: 150,yang,,O
Sentence: 150,ditawarkan,,O
Sentence: 150,adalah,,B-TUJUAN
Sentence: 150,membangun,,I-TUJUAN
Sentence: 150,sistem,,I-TUJUAN
Sentence: 150,informasi,,I-TUJUAN
Sentence: 150,yang,,I-TUJUAN
Sentence: 150,sudah,,I-TUJUAN
Sentence: 150,terotomatisasi,,I-TUJUAN
Sentence: 150,dalam,,I-TUJUAN
Sentence: 150,setiap,,I-TUJUAN
Sentence: 150,pekerjaan,,I-TUJUAN
Sentence: 150,",",,I-TUJUAN
Sentence: 150,terutama,,I-TUJUAN
Sentence: 150,dalam,,I-TUJUAN
Sentence: 150,perekapan,,I-TUJUAN
Sentence: 150,",",,I-TUJUAN
Sentence: 150,matching,,I-TUJUAN
Sentence: 150,",",,I-TUJUAN
Sentence: 150,dan,,I-TUJUAN
Sentence: 150,updating,,I-TUJUAN
Sentence: 150,data.,,I-TUJUAN
Sentence: 150,Sistem,,O
Sentence: 150,ini,,O
Sentence: 150,diharapkan,,O
Sentence: 150,mampu,,O
Sentence: 150,meningkatkan,,O
Sentence: 150,efektifitas,,O
Sentence: 150,dan,,O
Sentence: 150,efisiensi,,O
Sentence: 150,sistem,,O
Sentence: 150,dan,,O
Sentence: 150,dapat,,O
Sentence: 150,mengurangi,,O
Sentence: 150,human,,O
Sentence: 150,error.,,O
Sentence: 150,Pengembangan,,O
Sentence: 150,sistem,,O
Sentence: 150,menggunakan,,B-METODE
Sentence: 150,metode,,I-METODE
Sentence: 150,SDLC,,I-METODE
Sentence: 150,waterfall,,I-METODE
Sentence: 150,dengan,,O
Sentence: 150,alasan,,O
Sentence: 150,karena,,O
Sentence: 150,kebutuhan,,O
Sentence: 150,sistem,,O
Sentence: 150,sudah,,O
Sentence: 150,cukup,,O
Sentence: 150,spesifik,,O
Sentence: 150,di,,O
Sentence: 150,awal,,O
Sentence: 150,pengembangan.,,O
Sentence: 150,Berdasarkan,,O
Sentence: 150,hasil,,O
Sentence: 150,pengujian,,O
Sentence: 150,Blackbox,,B-METODE
Sentence: 150,dan,,O
Sentence: 150,survei,,B-METODE
Sentence: 150,SUS,,I-METODE
Sentence: 150,diperoleh,,O
Sentence: 150,bahwa,,O
Sentence: 150,fitur,,B-TEMUAN
Sentence: 150,utama,,I-TEMUAN
Sentence: 150,sistem,,I-TEMUAN
Sentence: 150,dapat,,I-TEMUAN
Sentence: 150,berfungsi,,I-TEMUAN
Sentence: 150,dengan,,I-TEMUAN
Sentence: 150,baik,,I-TEMUAN
Sentence: 150,dan,,I-TEMUAN
Sentence: 150,dapat,,I-TEMUAN
Sentence: 150,diterima,,I-TEMUAN
Sentence: 150,oleh,,I-TEMUAN
Sentence: 150,pengguna.,,I-TEMUAN
Sentence: 150,Kata,,O
Sentence: 150,Kunci—,,O
Sentence: 150,Skripsi,,O
Sentence: 150,",",,O
Sentence: 150,Dosen,,O
Sentence: 150,Pembimbing,,O
Sentence: 150,Skripsi,,O
Sentence: 150,",",,O
Sentence: 150,Perekapan,,O
Sentence: 150,",",,O
Sentence: 150,Matching,,O
Sentence: 150,",",,O
Sentence: 150,Updating,,O
Sentence: 150,",",,O
Sentence: 150,Efisiensi,,O
Sentence: 150,.,,O
Sentence: 150,[SEP],,O
Sentence: 150,Kesimpulan,,O
Sentence: 150,yang,,O
Sentence: 150,didapatkan,,O
Sentence: 150,dari,,O
Sentence: 150,penelitian,,O
Sentence: 150,ini,,O
Sentence: 150,adalah,,O
Sentence: 150,sebagai,,O
Sentence: 150,berikut,,O
Sentence: 150,:,,O
Sentence: 150,1.,,O
Sentence: 150,Permasalahan,,O
Sentence: 150,yang,,O
Sentence: 150,terdapat,,O
Sentence: 150,pada,,O
Sentence: 150,kegiatan,,O
Sentence: 150,penentuan,,O
Sentence: 150,dosen,,O
Sentence: 150,pembimbing,,O
Sentence: 150,skripsi,,O
Sentence: 150,selama,,O
Sentence: 150,ini,,O
Sentence: 150,terletak,,O
Sentence: 150,pada,,O
Sentence: 150,proses,,O
Sentence: 150,yang,,O
Sentence: 150,masih,,O
Sentence: 150,dilakukan,,O
Sentence: 150,secara,,O
Sentence: 150,manual,,O
Sentence: 150,sehingga,,O
Sentence: 150,pekerjaan,,O
Sentence: 150,menjadi,,O
Sentence: 150,kurang,,O
Sentence: 150,efektif,,O
Sentence: 150,dan,,O
Sentence: 150,efisien,,O
Sentence: 150,",",,O
Sentence: 150,serta,,O
Sentence: 150,rawan,,O
Sentence: 150,terhadap,,O
Sentence: 150,human,,O
Sentence: 150,error,,O
Sentence: 150,",",,O
Sentence: 150,terutama,,O
Sentence: 150,pada,,O
Sentence: 150,proses,,O
Sentence: 150,perekapan,,O
Sentence: 150,",",,O
Sentence: 150,matching,,O
Sentence: 150,",",,O
Sentence: 150,dan,,O
Sentence: 150,updating,,O
Sentence: 150,data,,O
Sentence: 150,hasil,,O
Sentence: 150,pemilihan.,,O
Sentence: 150,2.,,O
Sentence: 150,Solusi,,O
Sentence: 150,yang,,O
Sentence: 150,ditawarkan,,O
Sentence: 150,atas,,O
Sentence: 150,permasalahan,,O
Sentence: 150,tersebut,,O
Sentence: 150,adalah,,O
Sentence: 150,dengan,,O
Sentence: 150,membangun,,B-TUJUAN
Sentence: 150,sebuah,,I-TUJUAN
Sentence: 150,aplikasi,,I-TUJUAN
Sentence: 150,sistem,,I-TUJUAN
Sentence: 150,penentuan,,I-TUJUAN
Sentence: 150,dosen,,I-TUJUAN
Sentence: 150,pembimbing,,I-TUJUAN
Sentence: 150,skripsi,,I-TUJUAN
Sentence: 150,berbasis,,I-TUJUAN
Sentence: 150,web.,,I-TUJUAN
Sentence: 150,3.,,O
Sentence: 150,Pembangunan,,O
Sentence: 150,aplikasi,,O
Sentence: 150,sistem,,O
Sentence: 150,dilakukan,,O
Sentence: 150,dengan,,O
Sentence: 150,mengikuti,,O
Sentence: 150,metode,,B-METODE
Sentence: 150,SDLC,,I-METODE
Sentence: 150,iterative,,I-METODE
Sentence: 150,model,,I-METODE
Sentence: 150,yang,,O
Sentence: 150,dimulai,,O
Sentence: 150,dari,,O
Sentence: 150,perencanaan,,B-METODE
Sentence: 150,sistem,,I-METODE
Sentence: 150,",",,I-METODE
Sentence: 150,analisis,,I-METODE
Sentence: 150,sistem,,I-METODE
Sentence: 150,",",,I-METODE
Sentence: 150,desain,,I-METODE
Sentence: 150,sistem,,I-METODE
Sentence: 150,",",,I-METODE
Sentence: 150,implementasi,,I-METODE
Sentence: 150,sistem,,I-METODE
Sentence: 150,",",,I-METODE
Sentence: 150,pengujian,,I-METODE
Sentence: 150,dan,,I-METODE
Sentence: 150,evaluasi,,I-METODE
Sentence: 150,sistem.,,I-METODE
Sentence: 150,4.,,O
Sentence: 150,Pengujian,,O
Sentence: 150,sistem,,O
Sentence: 150,menggunakan,,O
Sentence: 150,Blackbox,,B-METODE
Sentence: 150,Testing,,I-METODE
Sentence: 150,menghasilkan,,O
Sentence: 150,bahwa,,O
Sentence: 150,masih,,B-TEMUAN
Sentence: 150,terdapat,,I-TEMUAN
Sentence: 150,satu,,I-TEMUAN
Sentence: 150,fitur,,I-TEMUAN
Sentence: 150,yang,,I-TEMUAN
Sentence: 150,belum,,I-TEMUAN
Sentence: 150,berfungsi,,I-TEMUAN
Sentence: 150,sesuai,,I-TEMUAN
Sentence: 150,dengan,,I-TEMUAN
Sentence: 150,harapan,,I-TEMUAN
Sentence: 150,",",,I-TEMUAN
Sentence: 150,yaitu,,I-TEMUAN
Sentence: 150,fitur,,I-TEMUAN
Sentence: 150,“Akhiri,,I-TEMUAN
Sentence: 150,Vote”.,,I-TEMUAN
Sentence: 150,5.,,O
Sentence: 150,Evaluasi,,O
Sentence: 150,sistem,,O
Sentence: 150,menggunakan,,O
Sentence: 150,kuesioner,,B-METODE
Sentence: 150,System,,I-METODE
Sentence: 150,Usability,,I-METODE
Sentence: 150,Scale,,I-METODE
Sentence: 150,(,,I-METODE
Sentence: 150,SUS,,I-METODE
Sentence: 150,),,I-METODE
Sentence: 150,kepada,,O
Sentence: 150,12,,O
Sentence: 150,orang,,O
Sentence: 150,mahasiswa,,O
Sentence: 150,komputasi,,O
Sentence: 150,statistik,,O
Sentence: 150,tingkat,,O
Sentence: 150,akhir,,O
Sentence: 150,menunjukkan,,O
Sentence: 150,bahwa,,O
Sentence: 150,sistem,,B-TEMUAN
Sentence: 150,dapat,,I-TEMUAN
Sentence: 150,diterima,,I-TEMUAN
Sentence: 150,oleh,,I-TEMUAN
Sentence: 150,pengguna,,I-TEMUAN
Sentence: 150,dengan,,I-TEMUAN
Sentence: 150,perolehan,,I-TEMUAN
Sentence: 150,skor,,I-TEMUAN
Sentence: 150,SUS,,I-TEMUAN
Sentence: 150,sebesar,,I-TEMUAN
Sentence: 150,"74,79.",,I-TEMUAN
Sentence: 150,Adapun,,O
Sentence: 150,beberapa,,O
Sentence: 150,saran,,O
Sentence: 150,darit,,O
Sentence: 150,penulis,,O
Sentence: 150,untuk,,O
Sentence: 150,penelitian,,O
Sentence: 150,selanjutnya,,O
Sentence: 150,adalah,,O
Sentence: 150,sebagai,,O
Sentence: 150,berikut.,,O
Sentence: 150,7,,O
Sentence: 150,/,,O
Sentence: 150,8,,O
Sentence: 150,Makalah,,O
Sentence: 150,Seminar,,O
Sentence: 150,Skripsi,,O
Sentence: 150,–,,O
Sentence: 150,Program,,O
Sentence: 150,Studi,,O
Sentence: 150,D-IV,,O
Sentence: 150,Komputasi,,O
Sentence: 150,Statistik,,O
Sentence: 150,1.,,O
Sentence: 150,Berdasarkan,,O
Sentence: 150,hasil,,O
Sentence: 150,evaluasi,,O
Sentence: 150,sistem,,O
Sentence: 150,yang,,O
Sentence: 150,telah,,O
Sentence: 150,dilakukan,,O
Sentence: 150,",",,O
Sentence: 150,terdapat,,O
Sentence: 150,saran,,O
Sentence: 150,agar,,O
Sentence: 150,tampilan,,O
Sentence: 150,pada,,O
Sentence: 150,halaman,,O
Sentence: 150,dosen,,O
Sentence: 150,dibuat,,O
Sentence: 150,lebih,,O
Sentence: 150,mudah,,O
Sentence: 150,dipahami,,O
Sentence: 150,oleh,,O
Sentence: 150,pengguna.,,O
Sentence: 150,2.,,O
Sentence: 150,Saran,,O
Sentence: 150,dari,,O
Sentence: 150,penulis,,O
Sentence: 150,sendiri,,O
Sentence: 150,agar,,O
Sentence: 150,fitur,,O
Sentence: 150,voting,,O
Sentence: 150,lebih,,O
Sentence: 150,dimaksimalkan,,O
Sentence: 150,lagi,,O
Sentence: 150,",",,O
Sentence: 150,seperti,,O
Sentence: 150,tampilannya,,O
Sentence: 150,dibuat,,O
Sentence: 150,lebih,,O
Sentence: 150,informatif,,O
Sentence: 150,dengan,,O
Sentence: 150,menyediakan,,O
Sentence: 150,semacam,,O
Sentence: 150,fitur,,O
Sentence: 150,obrolan,,O
Sentence: 150,atau,,O
Sentence: 150,update,,O
Sentence: 150,status,,O
Sentence: 150,di,,O
Sentence: 150,ruang,,O
Sentence: 150,voting,,O
Sentence: 150,",",,O
Sentence: 150,diperuntukkan,,O
Sentence: 150,untuk,,O
Sentence: 150,mahasiswa,,O
Sentence: 150,yang,,O
Sentence: 150,melakukan,,O
Sentence: 150,diskusi,,O
Sentence: 150,",",,O
Sentence: 150,sebagai,,O
Sentence: 150,media,,O
Sentence: 150,untuk,,O
Sentence: 150,menyampaikan,,O
Sentence: 150,argumentasi,,O
Sentence: 150,agar,,O
Sentence: 150,dia,,O
Sentence: 150,dapat,,O
Sentence: 150,dipilih,,O
Sentence: 150,oleh,,O
Sentence: 150,pengguna,,O
Sentence: 150,yang,,O
Sentence: 150,ingin,,O
Sentence: 150,mengikuti,,O
Sentence: 150,voting.,,O
Sentence: 150,3.,,O
Sentence: 150,Sangat,,O
Sentence: 150,bagus,,O
Sentence: 150,sekali,,O
Sentence: 150,jika,,O
Sentence: 150,aplikasi,,O
Sentence: 150,ini,,O
Sentence: 150,mendukung,,O
Sentence: 150,sistem,,O
Sentence: 150,dosen,,O
Sentence: 150,kepada,,O
Sentence: 150,pemberian,,O
Sentence: 150,rekomendasi,,O
Sentence: 150,pilihan,,O
Sentence: 150,mahasiswa.,,O
Sentence: 150,Hal,,O
Sentence: 150,itu,,O
Sentence: 150,dapat,,O
Sentence: 150,berfungsi,,O
Sentence: 150,untuk,,O
Sentence: 150,mempercepat,,O
Sentence: 150,mahasiswa,,O
Sentence: 150,dalam,,O
Sentence: 150,menentukan,,O
Sentence: 150,pilihan,,O
Sentence: 150,dosen,,O
Sentence: 150,dan,,O
Sentence: 150,juga,,O
Sentence: 150,bisa,,O
Sentence: 150,digunakan,,O
Sentence: 150,untuk,,O
Sentence: 150,menentukan,,O
Sentence: 150,dosen,,O
Sentence: 150,pembimbing,,O
Sentence: 150,bagi,,O
Sentence: 150,mahasiswa,,O
Sentence: 150,yang,,O
Sentence: 150,belum,,O
Sentence: 150,sempat,,O
Sentence: 150,atau,,O
Sentence: 150,tidak,,O
Sentence: 150,mau,,O
Sentence: 150,melakukan,,O
Sentence: 150,pemilihan,,O
Sentence: 150,dosen.,,O
Sentence: 150,Gambar,,O
Sentence: 150,9.,,O
Sentence: 150,Time,,O
Sentence: 150,Line,,O
Sentence: 150,Pengerjaan,,O
Sentence: 150,Skripsi,,O
Sentence: 151,Analisis,,O
Sentence: 151,Sentimen,,O
Sentence: 151,Pengguna,,O
Sentence: 151,Twitter,,O
Sentence: 151,terhadap,,O
Sentence: 151,Implementasi,,O
Sentence: 151,Satu,,O
Sentence: 151,Data,,O
Sentence: 151,Indonesia,,O
Sentence: 151,dengan,,O
Sentence: 151,Semi-Supervised,,O
Sentence: 151,SVM,,O
Sentence: 151,Nissa,,O
Sentence: 151,Silvianna,,O
Sentence: 151,Devi,,O
Sentence: 151,Nur,,O
Sentence: 151,Afni,,O
Sentence: 151,(,,O
Sentence: 151,221810502,,O
Sentence: 151,",",,O
Sentence: 151,4SD1,,O
Sentence: 151,),,O
Sentence: 151,Dosen,,O
Sentence: 151,Pembimbing,,O
Sentence: 151,:,,O
Sentence: 151,Yuliagnis,,O
Sentence: 151,Transver,,O
Sentence: 151,Wijaya,,O
Sentence: 151,",",,O
Sentence: 151,S.ST,,O
Sentence: 151,",",,O
Sentence: 151,M.Sc,,O
Sentence: 151,Ringkasan—,,O
Sentence: 151,Data,,O
Sentence: 151,merupakan,,O
Sentence: 151,kekayaan,,O
Sentence: 151,baru,,O
Sentence: 151,yang,,O
Sentence: 151,berguna,,O
Sentence: 151,sebagai,,O
Sentence: 151,rujukan,,O
Sentence: 151,dalam,,O
Sentence: 151,perumusan,,O
Sentence: 151,kebijakan.,,O
Sentence: 151,Untuk,,O
Sentence: 151,memperoleh,,O
Sentence: 151,data,,O
Sentence: 151,yang,,O
Sentence: 151,berkualitas,,O
Sentence: 151,",",,O
Sentence: 151,pemerintah,,O
Sentence: 151,Indonesia,,O
Sentence: 151,melakukan,,O
Sentence: 151,upaya,,O
Sentence: 151,perbaikan,,O
Sentence: 151,tata,,O
Sentence: 151,kelola,,O
Sentence: 151,data,,O
Sentence: 151,pemerintah,,O
Sentence: 151,melalui,,O
Sentence: 151,Satu,,O
Sentence: 151,Data,,O
Sentence: 151,Indonesia,,O
Sentence: 151,(,,O
Sentence: 151,SDI,,O
Sentence: 151,),,O
Sentence: 151,.,,O
Sentence: 151,Pengguna,,O
Sentence: 151,data,,O
Sentence: 151,memiliki,,O
Sentence: 151,peran,,O
Sentence: 151,penting,,O
Sentence: 151,dalam,,O
Sentence: 151,implementasi,,O
Sentence: 151,SDI,,O
Sentence: 151,khususnya,,O
Sentence: 151,dalam,,O
Sentence: 151,monitoring.,,O
Sentence: 151,Secara,,O
Sentence: 151,sederhana,,O
Sentence: 151,",",,O
Sentence: 151,sentimen,,O
Sentence: 151,pengguna,,O
Sentence: 151,data,,O
Sentence: 151,dapat,,O
Sentence: 151,menunjukkan,,O
Sentence: 151,perasaan,,O
Sentence: 151,dan,,O
Sentence: 151,sikap,,O
Sentence: 151,terhadap,,O
Sentence: 151,suatu,,O
Sentence: 151,entitas.,,O
Sentence: 151,Dalam,,O
Sentence: 151,penelitian,,O
Sentence: 151,ini,,O
Sentence: 151,",",,O
Sentence: 151,pengguna,,O
Sentence: 151,data,,O
Sentence: 151,dipersempit,,O
Sentence: 151,menjadi,,O
Sentence: 151,pengguna,,O
Sentence: 151,Twitter,,O
Sentence: 151,sehingga,,O
Sentence: 151,data,,O
Sentence: 151,pendapat,,B-TUJUAN
Sentence: 151,implementasi,,I-TUJUAN
Sentence: 151,SDI,,I-TUJUAN
Sentence: 151,dapat,,I-TUJUAN
Sentence: 151,diperoleh.,,I-TUJUAN
Sentence: 151,Dalam,,O
Sentence: 151,melakukan,,O
Sentence: 151,analisis,,B-METODE
Sentence: 151,sentimen,,I-METODE
Sentence: 151,terdapat,,O
Sentence: 151,beberapa,,O
Sentence: 151,pendekatan.,,O
Sentence: 151,Dalam,,O
Sentence: 151,penelitian,,O
Sentence: 151,ini,,O
Sentence: 151,pendekatan,,O
Sentence: 151,semi-supervised,,O
Sentence: 151,learning,,O
Sentence: 151,dengan,,O
Sentence: 151,teknik,,O
Sentence: 151,pseudo-labeling,,O
Sentence: 151,dan,,O
Sentence: 151,algoritma,,O
Sentence: 151,Support,,O
Sentence: 151,Vector,,O
Sentence: 151,Machine,,O
Sentence: 151,(,,O
Sentence: 151,SVM,,O
Sentence: 151,),,O
Sentence: 151,digunakan,,O
Sentence: 151,karena,,O
Sentence: 151,memiliki,,O
Sentence: 151,performa,,O
Sentence: 151,yang,,O
Sentence: 151,cukup,,O
Sentence: 151,baik,,O
